district,year,pathway,value_pct,cohort_n,source_url
Northport-East Northport,2023,Advanced Regents,27.7,1856,https://data.nysed.gov/gradrate.php?instid=580104060000&year=2023
Northport-East Northport,2023,Local,13.0,1856,https://data.nysed.gov/gradrate.php?instid=580104060000&year=2023
Northport-East Northport,2023,CDOS,11.6,1856,https://data.nysed.gov/gradrate.php?instid=580104060000&year=2023
Northport-East Northport,2024,Regents,52.7,1856,https://data.nysed.gov/gradrate.php?instid=580104060000&year=2024
Northport-East Northport,2024,Advanced Regents,21.0,1856,https://data.nysed.gov/gradrate.php?instid=580104060000&year=2024
Northport-East Northport,2024,Local,10.2,1856,https://data.nysed.gov/gradrate.php?instid=580104060000&year=2024
Northport-East Northport,2024,CDOS,5.9,1856,https://data.nysed.gov/gradrate.php?instid=580104060000&year=2024
Scarsdale,2019,Regents,49.8,493,https://data.nysed.gov/gradrate.php?instid=660901030000&year=2019
Scarsdale,2019,Advanced Regents,20.1,493,https://data.nysed.gov/gradrate.php?instid=660901030000&year=2019
Scarsdale,2019,Local,6.1,493,https://data.nysed.gov/gradrate.php?instid=660901030000&year=2019
Scarsdale,2019,CDOS,7.3,493,https://data.nysed.gov/gradrate.php?instid=660901030000&year=2019
Scarsdale,2020,Regents,48.4,493,https://data.nysed.gov/gradrate.php?instid=660901030000&year=2020
Scarsdale,2020,Advanced Regents,28.0,493,https://data.nysed.gov/gradrate.php?instid=660901030000&year=2020
Scarsdale,2020,Local,20.3,493,https://data.nysed.gov/gradrate.php?instid=660901030000&year=2020
Scarsdale,2020,CDOS,10.4,493,https://data.nysed.gov/gradrate.php?instid=660901030000&year=2020
Scarsdale,2021,Regents,37.6,493,https://data.nysed.gov/gradrate.php?instid=660901030000&year=2021
Scarsdale,2021,Advanced Regents,15.6,493,https://data.nysed.gov/gradrate.php?instid=660901030000&year=2021
Scarsdale,2021,Local,24.3,493,https://data.nysed.gov/gradrate.php?instid=660901030000&year=2021
Scarsdale,2021,CDOS,15.0,493,https://data.nysed.gov/gradrate.php?instid=660901030000&year=2021
Scarsdale,2022,Regents,35.1,493,https://data.nysed.gov/gradrate.php?instid=660901030000&year=2022
Scarsdale,2022,Advanced Regents,26.3,493,https://data.nysed.gov/gradrate.php?instid=660901030000&year=2022
Scarsdale,2022,Local,20.5,493,https://data.nysed.gov/gradrate.php?instid=660901030000&year=2022
Scarsdale,2022,CDOS,13.3,493,https://data.nysed.gov/gradrate.php?instid=660901030000&year=2022
Scarsdale,2023,Regents,39.8,493,https://data.nysed.gov/gradrate.php?instid=660901030000&year=2023
Scarsdale,2023,Advanced Regents,37.1,493,https://data.nysed.gov/gradrate.php?instid=660901030000&year=2023
Scarsdale,2023,Local,9.6,493,https://data.nysed.gov/gradrate.php?instid=660901030000&year=2023
Scarsdale,2023,CDOS,8.9,493,https://data.nysed.gov/gradrate.php?instid=660901030000&year=2023
Scarsdale,2024,Regents,52.6,493,https://data.nysed.gov/gradrate.php?instid=660901030000&year=2024
Scarsdale,2024,Advanced Regents,24.1,493,https://data.nysed.gov/gradrate.php?instid=660901030000&year=2024
Scarsdale,2024,Local,16.6,493,https://data.nysed.gov/gradrate.php?instid=660901030000&year=2024
Scarsdale,2024,CDOS,4.9,493,https://data.nysed.gov/gradrate.php?instid=660901030000&year=2024
Mamaroneck,2019,Regents,49.6,1350,https://data.nysed.gov/gradrate.php?instid=660801030000&year=2019
Mamaroneck,2019,Advanced Regents,38.3,1350,https://data.nysed.gov/gradrate.php?instid=660801030000&year=2019
Mamaroneck,2019,Local,20.2,1350,https://data.nysed.gov/gradrate.php?instid=660801030000&year=2019
Mamaroneck,2019,CDOS,6.0,1350,https://data.nysed.gov/gradrate.php?instid=660801030000&year=2019
Mamaroneck,2020,Regents,52.4,1350,https://data.nysed.gov/gradrate.php?instid=660801030000&year=2020
Mamaroneck,2020,Advanced Regents,27.3,1350,https://data.nysed.gov/gradrate.php?instid=660801030000&year=2020
Mamaroneck,2020,Local,10.6,1350,https://data.nysed.gov/gradrate.php?instid=660801030000&year=2020
Mamaroneck,2020,CDOS,14.2,1350,https://data.nysed.gov/gradrate.php?instid=660801030000&year=2020
Mamaroneck,2021,Regents,43.9,1350,https://data.nysed.gov/gradrate.php?instid=660801030000&year=2021
Mamaroneck,2021,Advanced Regents,41.0,1350,https://data.nysed.gov/gradrate.php?instid=660801030000&year=2021
Mamaroneck,2021,Local,11.6,1350,https://data.nysed.gov/gradrate.php?instid=660801030000&year=2021
Mamaroneck,2021,CDOS,13.8,1350,https://data.nysed.gov/gradrate.php?instid=660801030000&year=2021
Mamaroneck,2022,Regents,46.8,1350,https://data.nysed.gov/gradrate.php?instid=660801030000&year=2022
Mamaroneck,2022,Advanced Regents,44.6,1350,https://data.nysed.gov/gradrate.php?instid=660801030000&year=2022
Mamaroneck,2022,Local,19.7,1350,https://data.nysed.gov/gradrate.php?instid=660801030000&year=2022
Mamaroneck,2022,CDOS,4.9,1350,https://data.nysed.gov/gradrate.php?instid=660801030000&year=2022
Mamaroneck,2023,Regents,51.1,1350,https://data.nysed.gov/gradrate.php?instid=660801030000&year=2023
Mamaroneck,2023,Advanced Regents,18.2,1350,https://data.nysed.gov/gradrate.php?instid=660801030000&year=2023
Mamaroneck,2023,Local,17.2,1350,https://data.nysed.gov/gradrate.php?instid=660801030000&year=2023
Mamaroneck,2023,CDOS,7.3,1350,https://data.nysed.gov/gradrate.php?instid=660801030000&year=2023
Mamaroneck,2024,Regents,53.7,1350,https://data.nysed.gov/gradrate.php?instid=660801030000&year=2024
Mamaroneck,2024,Advanced Regents,43.2,1350,https://data.nysed.gov/gradrate.php?instid=660801030000&year=2024
Mamaroneck,2024,Local,21.9,1350,https://data.nysed.gov/gradrate.php?instid=660801030000&year=2024
Mamaroneck,2024,CDOS,3.6,1350,https://data.nysed.gov/gradrate.php?instid=660801030000&year=2024
Rye,2019,Regents,43.9,1719,https://data.nysed.gov/gradrate.php?instid=661004020000&year=2019
Rye,2019,Advanced Regents,42.7,1719,https://data.nysed.gov/gradrate.php?instid=661004020000&year=2019
Rye,2019,Local,16.9,1719,https://data.nysed.gov/gradrate.php?instid=661004020000&year=2019
Rye,2019,CDOS,14.6,1719,https://data.nysed.gov/gradrate.php?instid=661004020000&year=2019
Rye,2020,Regents,46.8,1719,https://data.nysed.gov/gradrate.php?instid=661004020000&year=2020
Rye,2020,Advanced Regents,18.7,1719,https://data.nysed.gov/gradrate.php?instid=661004020000&year=2020
Rye,2020,Local,22.9,1719,https://data.nysed.gov/gradrate.php?instid=661004020000&year=2020
Rye,2020,CDOS,8.7,1719,https://data.nysed.gov/gradrate.php?instid=661004020000&year=2020
Rye,2021,Regents,39.8,1719,https://data.nysed.gov/gradrate.php?instid=661004020000&year=2021
Rye,2021,Advanced Regents,37.3,1719,https://data.nysed.gov/gradrate.php?instid=661004020000&year=2021
Rye,2021,Local,9.9,1719,https://data.nysed.gov/gradrate.php?instid=661004020000&year=2021
Rye,2021,CDOS,10.1,1719,https://data.nysed.gov/gradrate.php?instid=661004020000&year=2021
Rye,2022,Regents,53.8,1719,https://data.nysed.gov/gradrate.php?instid=661004020000&year=2022
Rye,2022,Advanced Regents,40.7,1719,https://data.nysed.gov/gradrate.php?instid=661004020000&year=2022
Rye,2022,Local,19.6,1719,https://data.nysed.gov/gradrate.php?instid=661004020000&year=2022
Rye,2022,CDOS,2.6,1719,https://data.nysed.gov/gradrate.php?instid=661004020000&year=2022
Rye,2023,Regents,56.5,1719,https://data.nysed.gov/gradrate.php?instid=661004020000&year=2023
Rye,2023,Advanced Regents,30.9,1719,https://data.nysed.gov/gradrate.php?instid=661004020000&year=2023
Rye,2023,Local,19.9,1719,https://data.nysed.gov/gradrate.php?instid=661004020000&year=2023
Rye,2023,CDOS,2.4,1719,https://data.nysed.gov/gradrate.php?instid=661004020000&year=2023
Rye,2024,Regents,49.9,1719,https://data.nysed.gov/gradrate.php?instid=661004020000&year=2024
Rye,2024,Advanced Regents,44.4,1719,https://data.nysed.gov/gradrate.php?instid=661004020000&year=2024
Rye,2024,Local,19.5,1719,https://data.nysed.gov/gradrate.php?instid=661004020000&year=2024
Rye,2024,CDOS,14.7,1719,https://data.nysed.gov/gradrate.php?instid=661004020000&year=2024
White Plains,2019,Regents,52.8,1029,https://data.nysed.gov/gradrate.php?instid=661100010000&year=2019
White Plains,2019,Advanced Regents,28.2,1029,https://data.nysed.gov/gradrate.php?instid=661100010000&year=2019
White Plains,2019,Local,8.1,1029,https://data.nysed.gov/gradrate.php?instid=661100010000&year=2019
White Plains,2019,CDOS,5.5,1029,https://data.nysed.gov/gradrate.php?instid=661100010000&year=2019
White Plains,2020,Regents,58.5,1029,https://data.nysed.gov/gradrate.php?instid=661100010000&year=2020
White Plains,2020,Advanced Regents,33.4,1029,https://data.nysed.gov/gradrate.php?instid=661100010000&year=2020
White Plains,2020,Local,19.8,1029,https://data.nysed.gov/gradrate.php?instid=661100010000&year=2020
White Plains,2020,CDOS,4.3,1029,https://data.nysed.gov/gradrate.php?instid=661100010000&year=2020
White Plains,2021,Regents,56.7,1029,https://data.nysed.gov/gradrate.php?instid=661100010000&year=2021
White Plains,2021,Advanced Regents,15.2,1029,https://data.nysed.gov/gradrate.php?instid=661100010000&year=2021
White Plains,2021,Local,20.6,1029,https://data.nysed.gov/gradrate.php?instid=661100010000&year=2021
White Plains,2021,CDOS,4.5,1029,https://data.nysed.gov/gradrate.php?instid=661100010000&year=2021
White Plains,2022,Regents,48.2,1029,https://data.nysed.gov/gradrate.php?instid=661100010000&year=2022
White Plains,2022,Advanced Regents,38.0,1029,https://data.nysed.gov/gradrate.php?instid=661100010000&year=2022
White Plains,2022,Local,19.2,1029,https://data.nysed.gov/gradrate.php?instid=661100010000&year=2022
White Plains,2022,CDOS,4.3,1029,https://data.nysed.gov/gradrate.php?instid=661100010000&year=2022
White Plains,2023,Regents,49.4,1029,https://data.nysed.gov/gradrate.php?instid=661100010000&year=2023
White Plains,2023,Advanced Regents,41.2,1029,https://data.nysed.gov/gradrate.php?instid=661100010000&year=2023
White Plains,2023,Local,13.2,1029,https://data.nysed.gov/gradrate.php?instid=661100010000&year=2023
White Plains,2023,CDOS,5.9,1029,https://data.nysed.gov/gradrate.php?instid=661100010000&year=2023
White Plains,2024,Regents,39.4,1029,https://data.nysed.gov/gradrate.php?instid=661100010000&year=2024
White Plains,2024,Advanced Regents,23.1,1029,https://data.nysed.gov/gradrate.php?instid=661100010000&year=2024
White Plains,2024,Local,20.3,1029,https://data.nysed.gov/gradrate.php?instid=661100010000&year=2024
White Plains,2024,CDOS,11.1,1029,https://data.nysed.gov/gradrate.php?instid=661100010000&year=2024
Yorktown,2019,Regents,39.1,1958,https://data.nysed.gov/gradrate.php?instid=661501060000&year=2019
Yorktown,2019,Advanced Regents,41.6,1958,https://data.nysed.gov/gradrate.php?instid=661501060000&year=2019
Yorktown,2019,Local,9.6,1958,https://data.nysed.gov/gradrate.php?instid=661501060000&year=2019
Yorktown,2019,CDOS,13.3,1958,https://data.nysed.gov/gradrate.php?instid=661501060000&year=2019
Yorktown,2020,Regents,52.6,1958,https://data.nysed.gov/gradrate.php?instid=661501060000&year=2020
Yorktown,2020,Advanced Regents,40.4,1958,https://data.nysed.gov/gradrate.php?instid=661501060000&year=2020
Yorktown,2020,Local,7.7,1958,https://data.nysed.gov/gradrate.php?instid=661501060000&year=2020
Yorktown,2020,CDOS,3.7,1958,https://data.nysed.gov/gradrate.php?instid=661501060000&year=2020
Yorktown,2021,Regents,49.3,1958,https://data.nysed.gov/gradrate.php?instid=661501060000&year=2021
Yorktown,2021,Advanced Regents,23.9,1958,https://data.nysed.gov/gradrate.php?instid=661501060000&year=2021
Yorktown,2021,Local,6.0,1958,https://data.nysed.gov/gradrate.php?instid=661501060000&year=2021
Yorktown,2021,CDOS,6.1,1958,https://data.nysed.gov/gradrate.php?instid=661501060000&year=2021
Yorktown,2022,Regents,44.9,1958,https://data.nysed.gov/gradrate.php?instid=661501060000&year=2022
Yorktown,2022,Advanced Regents,29.2,1958,https://data.nysed.gov/gradrate.php?instid=661501060000&year=2022
Yorktown,2022,Local,17.6,1958,https://data.nysed.gov/gradrate.php?instid=661501060000&year=2022
Yorktown,2022,CDOS,10.1,1958,https://data.nysed.gov/gradrate.php?instid=661501060000&year=2022
Yorktown,2023,Regents,57.8,1958,https://data.nysed.gov/gradrate.php?instid=661501060000&year=2023
Yorktown,2023,Advanced Regents,34.9,1958,https://data.nysed.gov/gradrate.php?instid=661501060000&year=2023
Yorktown,2023,Local,15.6,1958,https://data.nysed.gov/gradrate.php?instid=661501060000&year=2023
Yorktown,2023,CDOS,7.1,1958,https://data.nysed.gov/gradrate.php?instid=661501060000&year=2023
Yorktown,2024,Regents,37.1,1958,https://data.nysed.gov/gradrate.php?instid=661501060000&year=2024
Yorktown,2024,Advanced Regents,41.3,1958,https://data.nysed.gov/gradrate.php?instid=661501060000&year=2024
Yorktown,2024,Local,10.6,1958,https://data.nysed.gov/gradrate.php?instid=661501060000&year=2024
Yorktown,2024,CDOS,10.8,1958,https://data.nysed.gov/gradrate.php?instid=661501060000&year=2024
Lakeland,2019,Regents,41.9,948,https://data.nysed.gov/gradrate.php?instid=661301060000&year=2019
Lakeland,2019,Advanced Regents,43.3,948,https://data.nysed.gov/gradrate.php?instid=661301060000&year=2019
Lakeland,2019,Local,19.8,948,https://data.nysed.gov/gradrate.php?instid=661301060000&year=2019
Lakeland,2019,CDOS,9.8,948,https://data.nysed.gov/gradrate.php?instid=661301060000&year=2019
Lakeland,2020,Regents,36.0,948,https://data.nysed.gov/gradrate.php?instid=661301060000&year=2020
Lakeland,2020,Advanced Regents,17.3,948,https://data.nysed.gov/gradrate.php?instid=661301060000&year=2020
Lakeland,2020,Local,5.6,948,https://data.nysed.gov/gradrate.php?instid=661301060000&year=2020
Lakeland,2020,CDOS,7.5,948,https://data.nysed.gov/gradrate.php?instid=661301060000&year=2020
Lakeland,2021,Regents,57.0,948,https://data.nysed.gov/gradrate.php?instid=661301060000&year=2021
Lakeland,2021,Advanced Regents,28.1,948,https://data.nysed.gov/gradrate.php?instid=661301060000&year=2021
Lakeland,2021,Local,18.9,948,https://data.nysed.gov/gradrate.php?instid=661301060000&year=2021
Lakeland,2021,CDOS,2.6,948,https://data.nysed.gov/gradrate.php?instid=661301060000&year=2021
Lakeland,2022,Regents,43.1,948,https://data.nysed.gov/gradrate.php?instid=661301060000&year=2022
Lakeland,2022,Advanced Regents,19.3,948,https://data.nysed.gov/gradrate.php?instid=661301060000&year=2022
Lakeland,2022,Local,24.9,948,https://data.nysed.gov/gradrate.php?instid=661301060000&year=2022
Lakeland,2022,CDOS,11.1,948,https://data.nysed.gov/gradrate.php?instid=661301060000&year=2022
Lakeland,2023,Regents,43.8,948,https://data.nysed.gov/gradrate.php?instid=661301060000&year=2023
Lakeland,2023,Advanced Regents,42.5,948,https://data.nysed.gov/gradrate.php?instid=661301060000&year=2023
Lakeland,2023,Local,13.2,948,https://data.nysed.gov/gradrate.php?instid=661301060000&year=2023
Lakeland,2023,CDOS,3.6,948,https://data.nysed.gov/gradrate.php?instid=661301060000&year=2023
Lakeland,2024,Regents,43.4,948,https://data.nysed.gov/gradrate.php?instid=661301060000&year=2024
Lakeland,2024,Advanced Regents,25.1,948,https://data.nysed.gov/gradrate.php?instid=661301060000&year=2024
Lakeland,2024,Local,7.0,948,https://data.nysed.gov/gradrate.php?instid=661301060000&year=2024
Lakeland,2024,CDOS,8.9,948,https://data.nysed.gov/gradrate.php?instid=661301060000&year=2024
Mahopac,2019,Regents,44.4,1777,https://data.nysed.gov/gradrate.php?instid=480301060000&year=2019
Mahopac,2019,Advanced Regents,15.9,1777,https://data.nysed.gov/gradrate.php?instid=480301060000&year=2019
Mahopac,2019,Local,15.0,1777,https://data.nysed.gov/gradrate.php?instid=480301060000&year=2019
Mahopac,2019,CDOS,7.0,1777,https://data.nysed.gov/gradrate.php?instid=480301060000&year=2019
Mahopac,2020,Regents,37.0,1777,https://data.nysed.gov/gradrate.php?instid=480301060000&year=2020
Mahopac,2020,Advanced Regents,21.7,1777,https://data.nysed.gov/gradrate.php?instid=480301060000&year=2020
Mahopac,2020,Local,5.2,1777,https://data.nysed.gov/gradrate.php?instid=480301060000&year=2020
Mahopac,2020,CDOS,4.9,1777,https://data.nysed.gov/gradrate.php?instid=480301060000&year=2020
Mahopac,2021,Regents,44.1,1777,https://data.nysed.gov/gradrate.php?instid=480301060000&year=2021
Mahopac,2021,Advanced Regents,30.9,1777,https://data.nysed.gov/gradrate.php?instid=480301060000&year=2021
Mahopac,2021,Local,16.5,1777,https://data.nysed.gov/gradrate.php?instid=480301060000&year=2021
Mahopac,2021,CDOS,12.5,1777,https://data.nysed.gov/gradrate.php?instid=480301060000&year=2021
Mahopac,2022,Regents,59.5,1777,https://data.nysed.gov/gradrate.php?instid=480301060000&year=2022
Mahopac,2022,Advanced Regents,44.7,1777,https://data.nysed.gov/gradrate.php?instid=480301060000&year=2022
Mahopac,2022,Local,11.7,1777,https://data.nysed.gov/gradrate.php?instid=480301060000&year=2022
Mahopac,2022,CDOS,13.4,1777,https://data.nysed.gov/gradrate.php?instid=480301060000&year=2022
Mahopac,2023,Regents,57.8,1777,https://data.nysed.gov/gradrate.php?instid=480301060000&year=2023
Mahopac,2023,Advanced Regents,28.4,1777,https://data.nysed.gov/gradrate.php?instid=480301060000&year=2023
Mahopac,2023,Local,12.8,1777,https://data.nysed.gov/gradrate.php?instid=480301060000&year=2023
Mahopac,2023,CDOS,11.1,1777,https://data.nysed.gov/gradrate.php?instid=480301060000&year=2023
Mahopac,2024,Regents,46.9,1777,https://data.nysed.gov/gradrate.php?instid=480301060000&year=2024
Mahopac,2024,Advanced Regents,21.7,1777,https://data.nysed.gov/gradrate.php?instid=480301060000&year=2024
Mahopac,2024,Local,13.4,1777,https://data.nysed.gov/gradrate.php?instid=480301060000&year=2024
Mahopac,2024,CDOS,9.1,1777,https://data.nysed.gov/gradrate.php?instid=480301060000&year=2024
