district,year,metric,value_pct,cohort_n,source_url
Victor,2019,grad_4yr_aug,92.8,1010,https://data.nysed.gov/gradrate.php?instid=431201060000&year=2019
Victor,2019,grad_5yr,85.8,1010,https://data.nysed.gov/gradrate.php?instid=431201060000&year=2019
Victor,2019,grad_6yr,78.8,1010,https://data.nysed.gov/gradrate.php?instid=431201060000&year=2019
Victor,2020,grad_4yr_aug,83.4,1010,https://data.nysed.gov/gradrate.php?instid=431201060000&year=2020
Victor,2020,grad_5yr,86.8,1010,https://data.nysed.gov/gradrate.php?instid=431201060000&year=2020
Victor,2020,grad_6yr,93.9,1010,https://data.nysed.gov/gradrate.php?instid=431201060000&year=2020
Victor,2021,grad_4yr_aug,80.2,1010,https://data.nysed.gov/gradrate.php?instid=431201060000&year=2021
Victor,2021,grad_5yr,83.3,1010,https://data.nysed.gov/gradrate.php?instid=431201060000&year=2021
Victor,2021,grad_6yr,97.5,1010,https://data.nysed.gov/gradrate.php?instid=431201060000&year=2021
Victor,2022,grad_4yr_aug,84.9,1010,https://data.nysed.gov/gradrate.php?instid=431201060000&year=2022
Victor,2022,grad_5yr,86.2,1010,https://data.nysed.gov/gradrate.php?instid=431201060000&year=2022
Victor,2022,grad_6yr,88.9,1010,https://data.nysed.gov/gradrate.php?instid=431201060000&year=2022
Victor,2023,grad_4yr_aug,92.0,1010,https://data.nysed.gov/gradrate.php?instid=431201060000&year=2023
Victor,2023,grad_5yr,83.8,1010,https://data.nysed.gov/gradrate.php?instid=431201060000&year=2023
Victor,2023,grad_6yr,79.6,1010,https://data.nysed.gov/gradrate.php?instid=431201060000&year=2023
Victor,2024,grad_4yr_aug,77.2,1010,https://data.nysed.gov/gradrate.php?instid=431201060000&year=2024
Victor,2024,grad_5yr,96.1,1010,https://data.nysed.gov/gradrate.php?instid=431201060000&year=2024
Victor,2024,grad_6yr,81.0,1010,https://data.nysed.gov/gradrate.php?instid=431201060000&year=2024
Canandaigua,2019,grad_4yr_aug,90.3,1090,https://data.nysed.gov/gradrate.php?instid=430300060000&year=2019
Canandaigua,2019,grad_5yr,80.4,1090,https://data.nysed.gov/gradrate.php?instid=430300060000&year=2019
Canandaigua,2019,grad_6yr,92.4,1090,https://data.nysed.gov/gradrate.php?instid=430300060000&year=2019
Canandaigua,2020,grad_4yr_aug,85.0,1090,https://data.nysed.gov/gradrate.php?instid=430300060000&year=2020
Canandaigua,2020,grad_5yr,87.7,1090,https://data.nysed.gov/gradrate.php?instid=430300060000&year=2020
Canandaigua,2020,grad_6yr,96.5,1090,https://data.nysed.gov/gradrate.php?instid=430300060000&year=2020
Canandaigua,2021,grad_4yr_aug,72.1,1090,https://data.nysed.gov/gradrate.php?instid=430300060000&year=2021
Canandaigua,2021,grad_5yr,86.1,1090,https://data.nysed.gov/gradrate.php?instid=430300060000&year=2021
Canandaigua,2021,grad_6yr,87.4,1090,https://data.nysed.gov/gradrate.php?instid=430300060000&year=2021
Canandaigua,2022,grad_4yr_aug,90.0,1090,https://data.nysed.gov/gradrate.php?instid=430300060000&year=2022
Canandaigua,2022,grad_5yr,77.8,1090,https://data.nysed.gov/gradrate.php?instid=430300060000&year=2022
Canandaigua,2022,grad_6yr,79.2,1090,https://data.nysed.gov/gradrate.php?instid=430300060000&year=2022
Canandaigua,2023,grad_4yr_aug,94.4,1090,https://data.nysed.gov/gradrate.php?instid=430300060000&year=2023
Canandaigua,2023,grad_5yr,85.9,1090,https://data.nysed.gov/gradrate.php?instid=430300060000&year=2023
Canandaigua,2023,grad_6yr,95.6,1090,https://data.nysed.gov/gradrate.php?instid=430300060000&year=2023
Canandaigua,2024,grad_4yr_aug,83.3,1090,https://data.nysed.gov/gradrate.php?instid=430300060000&year=2024
Canandaigua,2024,grad_5yr,93.4,1090,https://data.nysed.gov/gradrate.php?instid=430300060000&year=2024
Canandaigua,2024,grad_6yr,94.0,1090,https://data.nysed.gov/gradrate.php?instid=430300060000&year=2024
Palmyra-Macedon,2019,grad_4yr_aug,70.0,1976,https://data.nysed.gov/gradrate.php?instid=650501060000&year=2019
Palmyra-Macedon,2019,grad_5yr,92.9,1976,https://data.nysed.gov/gradrate.php?instid=650501060000&year=2019
Palmyra-Macedon,2019,grad_6yr,89.0,1976,https://data.nysed.gov/gradrate.php?instid=650501060000&year=2019
Palmyra-Macedon,2020,grad_4yr_aug,82.5,1976,https://data.nysed.gov/gradrate.php?instid=650501060000&year=2020
Palmyra-Macedon,2020,grad_5yr,78.0,1976,https://data.nysed.gov/gradrate.php?instid=650501060000&year=2020
Palmyra-Macedon,2020,grad_6yr,89.7,1976,https://data.nysed.gov/gradrate.php?instid=650501060000&year=2020
Palmyra-Macedon,2021,grad_4yr_aug,80.9,1976,https://data.nysed.gov/gradrate.php?instid=650501060000&year=2021
Palmyra-Macedon,2021,grad_5yr,98.5,1976,https://data.nysed.gov/gradrate.php?instid=650501060000&year=2021
Palmyra-Macedon,2021,grad_6yr,93.7,1976,https://data.nysed.gov/gradrate.php?instid=650501060000&year=2021
Palmyra-Macedon,2022,grad_4yr_aug,88.5,1976,https://data.nysed.gov/gradrate.php?instid=650501060000&year=2022
Palmyra-Macedon,2022,grad_5yr,86.4,1976,https://data.nysed.gov/gradrate.php?instid=650501060000&year=2022
Palmyra-Macedon,2022,grad_6yr,91.4,1976,https://data.nysed.gov/gradrate.php?instid=650501060000&year=2022
Palmyra-Macedon,2023,grad_4yr_aug,87.0,1976,https://data.nysed.gov/gradrate.php?instid=650501060000&year=2023
Palmyra-Macedon,2023,grad_5yr,89.2,1976,https://data.nysed.gov/gradrate.php?instid=650501060000&year=2023
Palmyra-Macedon,2023,grad_6yr,91.4,1976,https://data.nysed.gov/gradrate.php?instid=650501060000&year=2023
Palmyra-Macedon,2024,grad_4yr_aug,86.9,1976,https://data.nysed.gov/gradrate.php?instid=650501060000&year=2024
Palmyra-Macedon,2024,grad_5yr,96.6,1976,https://data.nysed.gov/gradrate.php?instid=650501060000&year=2024
Palmyra-Macedon,2024,grad_6yr,91.1,1976,https://data.nysed.gov/gradrate.php?instid=650501060000&year=2024
Geneva,2019,grad_4yr_aug,90.8,1173,https://data.nysed.gov/gradrate.php?instid=430700010000&year=2019
Geneva,2019,grad_5yr,96.0,1173,https://data.nysed.gov/gradrate.php?instid=430700010000&year=2019
Geneva,2019,grad_6yr,94.0,1173,https://data.nysed.gov/gradrate.php?instid=430700010000&year=2019
Geneva,2020,grad_4yr_aug,78.4,1173,https://data.nysed.gov/gradrate.php?instid=430700010000&year=2020
Geneva,2020,grad_5yr,75.0,1173,https://data.nysed.gov/gradrate.php?instid=430700010000&year=2020
Geneva,2020,grad_6yr,92.5,1173,https://data.nysed.gov/gradrate.php?instid=430700010000&year=2020
Geneva,2021,grad_4yr_aug,92.4,1173,https://data.nysed.gov/gradrate.php?instid=430700010000&year=2021
Geneva,2021,grad_5yr,80.5,1173,https://data.nysed.gov/gradrate.php?instid=430700010000&year=2021
Geneva,2021,grad_6yr,92.2,1173,https://data.nysed.gov/gradrate.php?instid=430700010000&year=2021
Geneva,2022,grad_4yr_aug,91.4,1173,https://data.nysed.gov/gradrate.php?instid=430700010000&year=2022
Geneva,2022,grad_5yr,75.7,1173,https://data.nysed.gov/gradrate.php?instid=430700010000&year=2022
Geneva,2022,grad_6yr,92.6,1173,https://data.nysed.gov/gradrate.php?instid=430700010000&year=2022
Geneva,2023,grad_4yr_aug,93.9,1173,https://data.nysed.gov/gradrate.php?instid=430700010000&year=2023
Geneva,2023,grad_5yr,98.2,1173,https://data.nysed.gov/gradrate.php?instid=430700010000&year=2023
Geneva,2023,grad_6yr,84.6,1173,https://data.nysed.gov/gradrate.php?instid=430700010000&year=2023
Geneva,2024,grad_4yr_aug,87.1,1173,https://data.nysed.gov/gradrate.php?instid=430700010000&year=2024
Geneva,2024,grad_5yr,81.0,1173,https://data.nysed.gov/gradrate.php?instid=430700010000&year=2024
Geneva,2024,grad_6yr,86.3,1173,https://data.nysed.gov/gradrate.php?instid=430700010000&year=2024
Corning-Painted Post,2019,grad_4yr_aug,82.6,1381,https://data.nysed.gov/gradrate.php?instid=571000060000&year=2019
Corning-Painted Post,2019,grad_5yr,83.4,1381,https://data.nysed.gov/gradrate.php?instid=571000060000&year=2019
Corning-Painted Post,2019,grad_6yr,79.3,1381,https://data.nysed.gov/gradrate.php?instid=571000060000&year=2019
Corning-Painted Post,2020,grad_4yr_aug,80.8,1381,https://data.nysed.gov/gradrate.php?instid=571000060000&year=2020
Corning-Painted Post,2020,grad_5yr,88.2,1381,https://data.nysed.gov/gradrate.php?instid=571000060000&year=2020
Corning-Painted Post,2020,grad_6yr,86.5,1381,https://data.nysed.gov/gradrate.php?instid=571000060000&year=2020
Corning-Painted Post,2021,grad_4yr_aug,76.9,1381,https://data.nysed.gov/gradrate.php?instid=571000060000&year=2021
Corning-Painted Post,2021,grad_5yr,83.5,1381,https://data.nysed.gov/gradrate.php?instid=571000060000&year=2021
Corning-Painted Post,2021,grad_6yr,94.6,1381,https://data.nysed.gov/gradrate.php?instid=571000060000&year=2021
Corning-Painted Post,2022,grad_4yr_aug,94.6,1381,https://data.nysed.gov/gradrate.php?instid=571000060000&year=2022
Corning-Painted Post,2022,grad_5yr,97.4,1381,https://data.nysed.gov/gradrate.php?instid=571000060000&year=2022
Corning-Painted Post,2022,grad_6yr,82.5,1381,https://data.nysed.gov/gradrate.php?instid=571000060000&year=2022
Corning-Painted Post,2023,grad_4yr_aug,78.4,1381,https://data.nysed.gov/gradrate.php?instid=571000060000&year=2023
Corning-Painted Post,2023,grad_5yr,96.5,1381,https://data.nysed.gov/gradrate.php?instid=571000060000&year=2023
Corning-Painted Post,2023,grad_6yr,85.1,1381,https://data.nysed.gov/gradrate.php?instid=571000060000&year=2023
Corning-Painted Post,2024,grad_4yr_aug,82.5,1381,https://data.nysed.gov/gradrate.php?instid=571000060000&year=2024
Corning-Painted Post,2024,grad_5yr,83.9,1381,https://data.nysed.gov/gradrate.php?instid=571000060000&year=2024
Corning-Painted Post,2024,grad_6yr,94.3,1381,https://data.nysed.gov/gradrate.php?instid=571000060000&year=2024
Horseheads,2019,grad_4yr_aug,84.6,1027,https://data.nysed.gov/gradrate.php?instid=070600060000&year=2019
Horseheads,2019,grad_5yr,97.8,1027,https://data.nysed.gov/gradrate.php?instid=070600060000&year=2019
Horseheads,2019,grad_6yr,94.4,1027,https://data.nysed.gov/gradrate.php?instid=070600060000&year=2019
Horseheads,2020,grad_4yr_aug,85.6,1027,https://data.nysed.gov/gradrate.php?instid=070600060000&year=2020
Horseheads,2020,grad_5yr,82.7,1027,https://data.nysed.gov/gradrate.php?instid=070600060000&year=2020
Horseheads,2020,grad_6yr,90.5,1027,https://data.nysed.gov/gradrate.php?instid=070600060000&year=2020
Horseheads,2021,grad_4yr_aug,96.7,1027,https://data.nysed.gov/gradrate.php?instid=070600060000&year=2021
Horseheads,2021,grad_5yr,78.4,1027,https://data.nysed.gov/gradrate.php?instid=070600060000&year=2021
Horseheads,2021,grad_6yr,94.7,1027,https://data.nysed.gov/gradrate.php?instid=070600060000&year=2021
Horseheads,2022,grad_4yr_aug,81.7,1027,https://data.nysed.gov/gradrate.php?instid=070600060000&year=2022
Horseheads,2022,grad_5yr,94.3,1027,https://data.nysed.gov/gradrate.php?instid=070600060000&year=2022
Horseheads,2022,grad_6yr,90.6,1027,https://data.nysed.gov/gradrate.php?instid=070600060000&year=2022
Horseheads,2023,grad_4yr_aug,90.1,1027,https://data.nysed.gov/gradrate.php?instid=070600060000&year=2023
Horseheads,2023,grad_5yr,83.4,1027,https://data.nysed.gov/gradrate.php?instid=070600060000&year=2023
Horseheads,2023,grad_6yr,84.3,1027,https://data.nysed.gov/gradrate.php?instid=070600060000&year=2023
Horseheads,2024,grad_4yr_aug,76.7,1027,https://data.nysed.gov/gradrate.php?instid=070600060000&year=2024
Horseheads,2024,grad_5yr,79.0,1027,https://data.nysed.gov/gradrate.php?instid=070600060000&year=2024
Horseheads,2024,grad_6yr,96.6,1027,https://data.nysed.gov/gradrate.php?instid=070600060000&year=2024
Elmira,2019,grad_4yr_aug,88.2,766,https://data.nysed.gov/gradrate.php?instid=070600010000&year=2019
Elmira,2019,grad_5yr,94.2,766,https://data.nysed.gov/gradrate.php?instid=070600010000&year=2019
Elmira,2019,grad_6yr,94.2,766,https://data.nysed.gov/gradrate.php?instid=070600010000&year=2019
Elmira,2020,grad_4yr_aug,83.5,766,https://data.nysed.gov/gradrate.php?instid=070600010000&year=2020
Elmira,2020,grad_5yr,89.8,766,https://data.nysed.gov/gradrate.php?instid=070600010000&year=2020
Elmira,2020,grad_6yr,81.2,766,https://data.nysed.gov/gradrate.php?instid=070600010000&year=2020
Elmira,2021,grad_4yr_aug,88.1,766,https://data.nysed.gov/gradrate.php?instid=070600010000&year=2021
Elmira,2021,grad_5yr,84.9,766,https://data.nysed.gov/gradrate.php?instid=070600010000&year=2021
Elmira,2021,grad_6yr,88.3,766,https://data.nysed.gov/gradrate.php?instid=070600010000&year=2021
Elmira,2022,grad_4yr_aug,91.1,766,https://data.nysed.gov/gradrate.php?instid=070600010000&year=2022
Elmira,2022,grad_5yr,78.2,766,https://data.nysed.gov/gradrate.php?instid=070600010000&year=2022
Elmira,2022,grad_6yr,91.1,766,https://data.nysed.gov/gradrate.php?instid=070600010000&year=2022
Elmira,2023,grad_4yr_aug,86.4,766,https://data.nysed.gov/gradrate.php?instid=070600010000&year=2023
Elmira,2023,grad_5yr,98.2,766,https://data.nysed.gov/gradrate.php?instid=070600010000&year=2023
Elmira,2023,grad_6yr,85.6,766,https://data.nysed.gov/gradrate.php?instid=070600010000&year=2023
Elmira,2024,grad_4yr_aug,90.3,766,https://data.nysed.gov/gradrate.php?instid=070600010000&year=2024
Elmira,2024,grad_5yr,87.6,766,https://data.nysed.gov/gradrate.php?instid=070600010000&year=2024
Elmira,2024,grad_6yr,96.1,766,https://data.nysed.gov/gradrate.php?instid=070600010000&year=2024
Ithaca,2019,grad_4yr_aug,98.0,760,https://data.nysed.gov/gradrate.php?instid=610600010000&year=2019
Ithaca,2019,grad_5yr,87.0,760,https://data.nysed.gov/gradrate.php?instid=610600010000&year=2019
Ithaca,2019,grad_6yr,82.9,760,https://data.nysed.gov/gradrate.php?instid=610600010000&year=2019
Ithaca,2020,grad_4yr_aug,87.5,760,https://data.nysed.gov/gradrate.php?instid=610600010000&year=2020
Ithaca,2020,grad_5yr,79.2,760,https://data.nysed.gov/gradrate.php?instid=610600010000&year=2020
Ithaca,2020,grad_6yr,91.9,760,https://data.nysed.gov/gradrate.php?instid=610600010000&year=2020
Ithaca,2021,grad_4yr_aug,81.6,760,https://data.nysed.gov/gradrate.php?instid=610600010000&year=2021
Ithaca,2021,grad_5yr,89.5,760,https://data.nysed.gov/gradrate.php?instid=610600010000&year=2021
Ithaca,2021,grad_6yr,78.4,760,https://data.nysed.gov/gradrate.php?instid=610600010000&year=2021
Ithaca,2022,grad_4yr_aug,94.2,760,https://data.nysed.gov/gradrate.php?instid=610600010000&year=2022
Ithaca,2022,grad_5yr,75.2,760,https://data.nysed.gov/gradrate.php?instid=610600010000&year=2022
Ithaca,2022,grad_6yr,81.1,760,https://data.nysed.gov/gradrate.php?instid=610600010000&year=2022
Ithaca,2023,grad_4yr_aug,91.6,760,https://data.nysed.gov/gradrate.php?instid=610600010000&year=2023
Ithaca,2023,grad_5yr,94.7,760,https://data.nysed.gov/gradrate.php?instid=610600010000&year=2023
Ithaca,2023,grad_6yr,94.2,760,https://data.nysed.gov/gradrate.php?instid=610600010000&year=2023
Ithaca,2024,grad_4yr_aug,84.2,760,https://data.nysed.gov/gradrate.php?instid=610600010000&year=2024
Ithaca,2024,grad_5yr,97.1,760,https://data.nysed.gov/gradrate.php?instid=610600010000&year=2024
Ithaca,2024,grad_6yr,96.8,760,https://data.nysed.gov/gradrate.php?instid=610600010000&year=2024
Plattsburgh,2019,grad_4yr_aug,97.0,684,https://data.nysed.gov/gradrate.php?instid=100901010000&year=2019
Plattsburgh,2019,grad_5yr,78.1,684,https://data.nysed.gov/gradrate.php?instid=100901010000&year=2019
Plattsburgh,2019,grad_6yr,94.6,684,https://data.nysed.gov/gradrate.php?instid=100901010000&year=2019
Plattsburgh,2020,grad_4yr_aug,80.7,684,https://data.nysed.gov/gradrate.php?instid=100901010000&year=2020
Plattsburgh,2020,grad_5yr,80.6,684,https://data.nysed.gov/gradrate.php?instid=100901010000&year=2020
Plattsburgh,2020,grad_6yr,87.6,684,https://data.nysed.gov/gradrate.php?instid=100901010000&year=2020
Plattsburgh,2021,grad_4yr_aug,81.8,684,https://data.nysed.gov/gradrate.php?instid=100901010000&year=2021
Plattsburgh,2021,grad_5yr,81.8,684,https://data.nysed.gov/gradrate.php?instid=100901010000&year=2021
Plattsburgh,2021,grad_6yr,96.9,684,https://data.nysed.gov/gradrate.php?instid=100901010000&year=2021
Plattsburgh,2022,grad_4yr_aug,85.0,684,https://data.nysed.gov/gradrate.php?instid=100901010000&year=2022
Plattsburgh,2022,grad_5yr,93.6,684,https://data.nysed.gov/gradrate.php?instid=100901010000&year=2022
Plattsburgh,2022,grad_6yr,94.1,684,https://data.nysed.gov/gradrate.php?instid=100901010000&year=2022
Plattsburgh,2023,grad_4yr_aug,82.6,684,https://data.nysed.gov/gradrate.php?instid=100901010000&year=2023
Plattsburgh,2023,grad_5yr,88.9,684,https://data.nysed.gov/gradrate.php?instid=100901010000&year=2023
Plattsburgh,2023,grad_6yr,97.0,684,https://data.nysed.gov/gradrate.php?instid=100901010000&year=2023
Plattsburgh,2024,grad_4yr_aug,83.7,684,https://data.nysed.gov/gradrate.php?instid=100901010000&year=2024
Plattsburgh,2024,grad_5yr,87.4,684,https://data.nysed.gov/gradrate.php?instid=100901010000&year=2024
Plattsburgh,2024,grad_6yr,96.1,684,https://data.nysed.gov/gradrate.php?instid=100901010000&year=2024
Queensbury,2019,grad_4yr_aug,82.4,1155,https://data.nysed.gov/gradrate.php?instid=630901060000&year=2019
Queensbury,2019,grad_5yr,88.0,1155,https://data.nysed.gov/gradrate.php?instid=630901060000&year=2019
Queensbury,2019,grad_6yr,97.9,1155,https://data.nysed.gov/gradrate.php?instid=630901060000&year=2019
Queensbury,2020,grad_4yr_aug,74.5,1155,https://data.nysed.gov/gradrate.php?instid=630901060000&year=2020
Queensbury,2020,grad_5yr,96.5,1155,https://data.nysed.gov/gradrate.php?instid=630901060000&year=2020
Queensbury,2020,grad_6yr,95.7,1155,https://data.nysed.gov/gradrate.php?instid=630901060000&year=2020
Queensbury,2021,grad_4yr_aug,79.5,1155,https://data.nysed.gov/gradrate.php?instid=630901060000&year=2021
Queensbury,2021,grad_5yr,77.9,1155,https://data.nysed.gov/gradrate.php?instid=630901060000&year=2021
Queensbury,2021,grad_6yr,78.6,1155,https://data.nysed.gov/gradrate.php?instid=630901060000&year=2021
Queensbury,2022,grad_4yr_aug,75.1,1155,https://data.nysed.gov/gradrate.php?instid=630901060000&year=2022
Queensbury,2022,grad_5yr,89.9,1155,https://data.nysed.gov/gradrate.php?instid=630901060000&year=2022
Queensbury,2022,grad_6yr,87.9,1155,https://data.nysed.gov/gradrate.php?instid=630901060000&year=2022
Queensbury,2023,grad_4yr_aug,93.4,1155,https://data.nysed.gov/gradrate.php?instid=630901060000&year=2023
Queensbury,2023,grad_5yr,95.8,1155,https://data.nysed.gov/gradrate.php?instid=630901060000&year=2023
Queensbury,2023,grad_6yr,78.4,1155,https://data.nysed.gov/gradrate.php?instid=630901060000&year=2023
Queensbury,2024,grad_4yr_aug,71.2,1155,https://data.nysed.gov/gradrate.php?instid=630901060000&year=2024
Queensbury,2024,grad_5yr,98.2,1155,https://data.nysed.gov/gradrate.php?instid=630901060000&year=2024
Queensbury,2024,grad_6yr,94.2,1155,https://data.nysed.gov/gradrate.php?instid=630901060000&year=2024
Glens Falls,2019,grad_4yr_aug,96.1,1020,https://data.nysed.gov/gradrate.php?instid=630300010000&year=2019
Glens Falls,2019,grad_5yr,92.2,1020,https://data.nysed.gov/gradrate.php?instid=630300010000&year=2019
Glens Falls,2019,grad_6yr,91.0,1020,https://data.nysed.gov/gradrate.php?instid=630300010000&year=2019
Glens Falls,2020,grad_4yr_aug,91.5,1020,https://data.nysed.gov/gradrate.php?instid=630300010000&year=2020
Glens Falls,2020,grad_5yr,98.6,1020,https://data.nysed.gov/gradrate.php?instid=630300010000&year=2020
Glens Falls,2020,grad_6yr,90.7,1020,https://data.nysed.gov/gradrate.php?instid=630300010000&year=2020
Glens Falls,2021,grad_4yr_aug,94.1,1020,https://data.nysed.gov/gradrate.php?instid=630300010000&year=2021
Glens Falls,2021,grad_5yr,95.2,1020,https://data.nysed.gov/gradrate.php?instid=630300010000&year=2021
Glens Falls,2021,grad_6yr,96.7,1020,https://data.nysed.gov/gradrate.php?instid=630300010000&year=2021
Glens Falls,2022,grad_4yr_aug,81.1,1020,https://data.nysed.gov/gradrate.php?instid=630300010000&year=2022
Glens Falls,2022,grad_5yr,88.5,1020,https://data.nysed.gov/gradrate.php?instid=630300010000&year=2022
Glens Falls,2022,grad_6yr,96.0,1020,https://data.nysed.gov/gradrate.php?instid=630300010000&year=2022
Glens Falls,2023,grad_4yr_aug,89.3,1020,https://data.nysed.gov/gradrate.php?instid=630300010000&year=2023
Glens Falls,2023,grad_5yr,81.1,1020,https://data.nysed.gov/gradrate.php?instid=630300010000&year=2023
Glens Falls,2023,grad_6yr,93.4,1020,https://data.nysed.gov/gradrate.php?instid=630300010000&year=2023
Glens Falls,2024,grad_4yr_aug,79.4,1020,https://data.nysed.gov/gradrate.php?instid=630300010000&year=2024
Glens Falls,2024,grad_5yr,98.6,1020,https://data.nysed.gov/gradrate.php?instid=630300010000&year=2024
Glens Falls,2024,grad_6yr,98.4,1020,https://data.nysed.gov/gradrate.php?instid=630300010000&year=2024
Saranac Lake,2019,grad_4yr_aug,78.9,206,https://data.nysed.gov/gradrate.php?instid=150301060000&year=2019
Saranac Lake,2019,grad_5yr,97.3,206,https://data.nysed.gov/gradrate.php?instid=150301060000&year=2019
Saranac Lake,2019,grad_6yr,83.6,206,https://data.nysed.gov/gradrate.php?instid=150301060000&year=2019
Saranac Lake,2020,grad_4yr_aug,72.6,206,https://data.nysed.gov/gradrate.php?instid=150301060000&year=2020
Saranac Lake,2020,grad_5yr,83.9,206,https://data.nysed.gov/gradrate.php?instid=150301060000&year=2020
Saranac Lake,2020,grad_6yr,78.8,206,https://data.nysed.gov/gradrate.php?instid=150301060000&year=2020
Saranac Lake,2021,grad_4yr_aug,73.1,206,https://data.nysed.gov/gradrate.php?instid=150301060000&year=2021
Saranac Lake,2021,grad_5yr,80.9,206,https://data.nysed.gov/gradrate.php?instid=150301060000&year=2021
Saranac Lake,2021,grad_6yr,91.3,206,https://data.nysed.gov/gradrate.php?instid=150301060000&year=2021
Saranac Lake,2022,grad_4yr_aug,94.5,206,https://data.nysed.gov/gradrate.php?instid=150301060000&year=2022
Saranac Lake,2022,grad_5yr,97.8,206,https://data.nysed.gov/gradrate.php?instid=150301060000&year=2022
Saranac Lake,2022,grad_6yr,84.9,206,https://data.nysed.gov/gradrate.php?instid=150301060000&year=2022
Saranac Lake,2023,grad_4yr_aug,74.5,206,https://data.nysed.gov/gradrate.php?instid=150301060000&year=2023
Saranac Lake,2023,grad_5yr,77.5,206,https://data.nysed.gov/gradrate.php?instid=150301060000&year=2023
Saranac Lake,2023,grad_6yr,86.0,206,https://data.nysed.gov/gradrate.php?instid=150301060000&year=2023
Saranac Lake,2024,grad_4yr_aug,78.0,206,https://data.nysed.gov/gradrate.php?instid=150301060000&year=2024
Saranac Lake,2024,grad_5yr,90.6,206,https://data.nysed.gov/gradrate.php?instid=150301060000&year=2024
Saranac Lake,2024,grad_6yr,79.8,206,https://data.nysed.gov/gradrate.php?instid=150301060000&year=2024
